% This file is created by the Prizma 1.0.
% Prizma is a Turkish Text Classification Environment for Weka 
% and developed by Harun Reşit Zafer with Fatih Universtiy Natural Language Processing Group.
% http://nlp.ceng.fatih.edu.tr/blog/
% hrzafer@fatih.edu.tr
% www.hrzafer.com

@relation dataset

@attribute LengthOfTitle numeric
@attribute NumberCount numeric
@attribute PunctuationColonRatio numeric
@attribute PunctuationCommaRatio numeric
@attribute PunctuationCountOfTitle numeric
@attribute PunctuationDashRatio numeric
@attribute PunctuationDoubleQuoteRatio numeric
@attribute PunctuationEllipsisRatio numeric
@attribute PunctuationExclamationRatio numeric
@attribute PunctuationQuestionMarkRatio numeric
@attribute PunctuationRatio numeric
@attribute PunctuationSemicolonRatio numeric
@attribute StopwordRatio numeric
@attribute WhyCount numeric
@attribute WordCountOfTitle numeric
@attribute WordLengthAverage numeric
@attribute WordLengthVariance numeric
@attribute class {1,0}

% The first 13,224 instances (%66) is used for training
% and the rest 6,812 instances (%34) is used as test data.
% Total instance count is 20,036
% In Weka (to get correct results), select "percentage split %66" and "preserve order for % split" options

@data
125,0,0,0.5,2,0,0,0,0,0,0.02,0,0,0,13,8.54,8,0
41,0,1,0,1,0,0,0,0,0,0.03,0,0.17,0,6,5.83,5,0
147,1,0,0.333,3,0,0,0,0,0,0.02,0,0.11,0,20,6.94,7,0
37,2,0,0,2,0.5,0,0,0,0,0.07,0,0.17,0,7,5.20,5,0
149,1,0,0,2,0,0,0,0,0,0.02,0,0.05,0,19,7.11,5,0
51,0,0,0,1,0,0,0,0,0,0.02,0,0.38,0,9,5.38,4,0
93,2,0,0,2,0,0,0,0,0,0.03,0,0.07,0,16,5.62,7,0
115,0,0,0.5,2,0,0,0,0,0,0.02,0,0.07,0,14,7.14,6,0
56,0,0,0,1,0,0,0,0,0,0.02,0,0,0,7,7.14,12,0
105,3,0,0.25,4,0,0,0,0,0,0.05,0,0.07,0,16,7.55,10,0
145,1,0,0.5,4,0,0,0,0,0,0.03,0,0.11,0,19,6.72,12,0
64,2,0.5,0,2,0,0,0,0,0,0.04,0,0.1,0,11,5.67,5,0
130,0,0,0.167,6,0,0.333,0,0,0,0.06,0,0.12,0,18,6.81,7,0
44,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,6,6.50,13,0
60,1,0.25,0,4,0,0,0,0,0,0.08,0,0.12,0,10,6.71,7,0
104,0,0,0.333,3,0,0,0,0,0,0.03,0,0,0,14,6.85,9,0
49,0,0,0,1,0,0,0,0,0,0.02,0,0.12,0,8,5.13,1,0
139,0,0,0.5,2,0,0,0,0,0,0.02,0,0.12,0,17,7.12,11,0
87,0,0,0,3,0,0,0,0,0,0.04,0,0.09,0,12,6.73,5,0
109,0,0,0,2,0,0,0,0,0,0.02,0,0,0,14,7.38,18,0
69,0,0,0,1,0,0,0,0,0,0.02,0,0.1,0,11,5.90,5,0
111,0,0,0,3,0,0,0,0,0,0.03,0,0.07,0,17,6.27,7,0
68,0,1,0,1,0,0,0,0,0,0.02,0,0.29,0,7,8.71,42,0
124,0,0,0,3,0.333,0,0,0,0,0.03,0,0.12,0,18,6.18,8,0
109,0,0.25,0.25,4,0,0,0,0,0.25,0.04,0,0.64,0,15,6.57,16,0
136,0,0,0.25,4,0,0.5,0,0,0,0.04,0,0.16,0,19,6.00,5,0
145,1,0.167,0,6,0,0,0,0,0,0.05,0,0,0,20,6.67,3,0
68,0,0,0,1,0,0,0,0,0,0.02,0,0,0,9,7.50,9,0
52,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,8,6.00,4,0
131,0,0,0.333,3,0,0,0,0,0,0.03,0,0.18,0,18,6.59,8,0
132,0,0,0.25,4,0,0.5,0,0,0,0.04,0,0.17,0,18,6.17,9,0
133,2,0,0,6,0.167,0.333,0,0,0,0.05,0,0.07,0,16,8.15,16,0
137,0,0,0.333,3,0,0,0,0,0,0.03,0,0,0,16,8.00,7,0
150,0,0,0.25,4,0,0,0,0,0,0.03,0,0.11,0,20,7.17,8,0
141,0,0,0,5,0,0,0,0,0,0.04,0,0.06,0,21,6.61,10,0
138,4,0,0,4,0.5,0,0,0,0,0.03,0,0,0,18,7.60,6,0
52,0,0,0,3,0,0,0,0,0,0.07,0,0,0,7,7.33,3,0
77,1,1,0,1,0,0,0,0,0,0.02,0,0.09,0,11,6.30,10,0
147,0,0,0.167,6,0.5,0,0,0,0,0.05,0,0.07,0,16,8.47,52,0
119,0,0,0.333,3,0,0,0,0,0,0.03,0,0.14,0,15,7.36,10,0
141,1,0,0.5,2,0,0,0,0,0,0.02,0,0.2,0,20,6.26,8,0
41,0,1,0,1,0,0,0,0,0,0.03,0,0,0,5,7.20,8,0
58,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,7,7.43,10,0
146,0,0,0.333,3,0,0,0,0,0,0.02,0,0.11,0,20,6.58,9,0
53,1,0,0,1,0,0,0,0,0,0.02,0,0,0,9,6.14,4,0
56,0,0,0.5,2,0,0,0,0,0,0.04,0,0.14,0,8,6.86,11,0
133,0,0.143,0.571,7,0,0.286,0,0,0,0.06,0,0.06,0,16,6.94,10,0
118,0,0,0.333,3,0,0,0,0,0,0.03,0,0,0,16,6.73,9,0
72,0,1,0,1,0,0,0,0,0,0.02,0,0.18,0,11,5.55,1,0
65,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,8,7.25,7,0
77,0,0.5,0,2,0,0,0,0,0,0.03,0,0.09,0,12,5.91,6,0
150,0,0,0.333,6,0.333,0,0,0,0,0.05,0,0.11,0,20,6.63,9,0
126,0,0,0.333,3,0,0,0,0,0,0.03,0,0.06,0,18,6.29,7,0
149,0,0,0.125,8,0,0.25,0,0,0,0.06,0,0.11,0,20,6.89,7,0
150,2,0,0.2,5,0,0,0,0,0,0.04,0,0.05,0,21,6.78,8,0
86,1,0,0,3,0,0,0,0,0,0.04,0,0,0,13,7.00,13,0
114,1,0,0,2,0,0,0,0,0,0.02,0,0.12,0,17,6.40,4,0
147,0,0.2,0.4,5,0,0,0,0,0,0.04,0,0,0,22,5.81,3,0
147,0,0,0.167,6,0,0.333,0,0,0,0.05,0,0.12,0,18,7.88,17,0
143,0,0,0,5,0,0.4,0,0,0,0.04,0,0.11,0,21,6.32,8,0
112,0,0,0.5,2,0,0,0,0,0,0.02,0,0.15,0,13,7.54,18,0
122,0,0,0.5,2,0,0,0,0,0,0.02,0,0,0,16,6.56,5,0
55,1,0,0,1,0,0,0,0,0,0.02,0,0,0,9,6.29,6,0
141,0,0,0.333,3,0,0,0,0,0,0.02,0,0.06,0,18,7.18,5,0
62,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,8,6.88,7,0
111,0,0,0,2,0,0,0,0,0,0.02,0,0.13,0,15,6.33,12,0
117,0,0,0,3,0,0,0,0,0,0.03,0,0,0,14,7.21,6,0
109,0,0,0.333,3,0,0,0,0,0,0.03,0,0.08,0,14,7.23,7,0
131,0,0,0.333,3,0,0,0,0,0,0.03,0,0,0,15,8.21,9,0
150,0,0,0.333,3,0,0,0,0,0,0.02,0,0.06,0,19,7.22,5,0
59,0,1,0,1,0,0,0,0,0,0.02,0,0.12,0,8,6.38,14,0
66,0,0.5,0,2,0,0,0,0,0,0.04,0,0.22,0,10,6.22,15,0
72,0,0,0,1,0,0,0,0,0,0.02,0,0.17,0,12,5.00,4,0
61,0,0,0,1,0,0,0,0,0,0.02,0,0.12,0,8,6.63,11,0
68,0,0,0.5,2,0,0,0,0,0,0.03,0,0.12,0,9,7.38,11,0
60,0,0,0,1,0,0,0,0,0,0.02,0,0,0,9,6.50,3,0
105,1,0,0,3,0,0,0,0,0,0.03,0,0.13,0,15,6.14,4,0
147,1,0,0.2,5,0,0.4,0,0,0,0.04,0,0.1,0,21,6.37,11,0
68,0,0,0,2,0,0,0,0,0,0.03,0,0,0,9,8.57,23,0
112,0,0,0.333,3,0,0,0,0,0,0.03,0,0,0,13,7.46,9,0
117,0,0,0,2,0,0,0,0,0,0.02,0,0.06,0,17,6.25,8,0
142,0,0,0.333,3,0,0,0,0,0,0.02,0,0.12,0,17,7.81,14,0
140,0,0,0,7,0.143,0,0,0,0,0.06,0,0.12,0,19,6.88,13,0
114,1,0,0.333,3,0,0,0,0,0,0.03,0,0.12,0,18,5.75,10,0
106,1,0,0.5,2,0,0,0,0,0,0.02,0,0,0,14,6.69,5,0
79,2,0,0.333,3,0,0,0,0,0,0.04,0,0,0,11,8.25,7,0
65,0,0.333,0,3,0,0,0,0,0,0.05,0,0,0,8,6.88,10,0
149,0,0,0.333,3,0,0,0,0,0,0.02,0,0.06,0,19,7.17,9,0
91,4,0.25,0,4,0,0,0,0,0,0.05,0,0,0,16,6.70,2,0
142,0,0.333,0,3,0,0,0,0,0,0.02,0,0.12,0,18,7.24,6,0
47,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.17,0,6,7.00,15,0
150,1,0,0.2,5,0,0,0,0,0,0.04,0,0.1,0,23,6.53,8,0
130,0,0.333,0,3,0,0,0,0,0,0.03,0,0.18,0,17,6.53,17,0
126,2,0,0.333,3,0,0,0,0,0,0.03,0,0,0,16,7.36,5,0
61,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.12,0,8,6.75,10,0
146,2,0,0,4,0,0,0,0,0,0.03,0,0,0,20,7.12,5,0
75,0,1,0,1,0,0,0,0,0,0.02,0,0,0,10,6.50,2,0
147,0,0.25,0,4,0,0,0,0,0,0.03,0,0,0,18,7.47,5,0
93,0,0,0.5,2,0,0,0,0,0,0.03,0,0,0,13,6.08,6,0
71,0,0.2,0.4,5,0,0,0,0,0,0.09,0,0.18,0,11,5.09,2,0
100,0,0.2,0.2,5,0,0.4,0,0,0,0.06,0,0.15,0,14,6.38,9,0
146,0,0.333,0.333,3,0,0,0,0,0,0.02,0,0.11,0,19,6.58,7,0
142,0,0,0.167,6,0,0,0,0,0,0.05,0,0.05,0,21,6.11,10,0
103,2,0,0.2,5,0,0,0,0,0,0.06,0,0.08,0,16,7.18,8,0
69,0,0,0,1,0,0,0,0,0,0.02,0,0,0,9,7.13,12,0
47,0,0,0.5,2,0,0,0,0.5,0,0.05,0,0.17,0,6,6.67,8,0
92,1,1,0,1,0,0,0,0,0,0.01,0,0,0,12,7.00,8,0
45,0,1,0,1,0,0,0,0,0,0.03,0,0.17,0,6,6.50,9,0
63,0,0.5,0,2,0,0,0,0,0,0.04,0,0.12,0,9,6.75,4,0
131,2,0,0.333,3,0,0,0,0,0,0.03,0,0.06,0,18,7.20,17,0
53,0,1,0,1,0,0,0,0,0,0.02,0,0.33,0,6,7.83,12,0
146,1,0,0,4,0,0,0,0,0,0.03,0,0.05,0,20,6.78,7,0
95,1,0,0,3,0,0,0,0,0,0.04,0,0,0,12,8.10,4,0
87,1,1,0,1,0,0,0,0,0,0.01,0,0,0,11,7.50,4,0
146,2,0,0.5,2,0,0,0,0,0,0.02,0,0.09,0,22,5.90,10,0
145,0,0.2,0.2,5,0,0.4,0,0,0.2,0.04,0,0.16,0,19,6.42,9,0
87,2,0,0,3,0,0,0,0,0,0.04,0,0,0,13,7.20,5,0
72,0,0,0.333,3,0,0,0,0,0,0.05,0,0.11,0,10,6.78,14,0
94,0,1,0,1,0,0,0,0,0,0.01,0,0.08,0,12,6.83,7,0
79,0,0.2,0.4,5,0,0,0,0,0,0.08,0,0.22,0,11,7.33,8,0
50,0,1,0,1,0,0,0,0,0,0.02,0,0.14,0,7,6.14,7,0
105,0,0.333,0,3,0,0,0,0,0,0.03,0,0.15,0,15,6.85,4,0
146,0,0,0.25,4,0,0,0,0,0,0.03,0,0,0,20,6.94,12,0
131,2,0,0.25,4,0,0,0,0,0,0.04,0,0.05,0,21,5.94,5,0
144,0,0,0.333,3,0,0,0,0,0,0.02,0,0,0,16,8.47,10,0
130,0,0,0.2,5,0,0,0,0,0,0.04,0,0,0,15,8.00,7,0
80,0,0.25,0,4,0,0,0,0,0,0.06,0,0,0,10,7.56,3,0
143,0,0,0.5,2,0,0,0,0,0,0.02,0,0,0,15,8.47,7,0
145,1,0,0,3,0,0,0,0,0,0.02,0,0.06,0,18,8.40,15,0
129,0,0,0.667,3,0,0,0,0,0,0.03,0,0.06,0,18,6.06,4,0
53,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0.11,0,9,5.00,4,0
149,0,0,0.4,5,0,0,0,0,0,0.04,0,0,0,20,6.63,6,0
136,0,0,0.167,6,0,0.333,0,0,0,0.05,0,0,0,16,8.36,3,0
34,0,1,0,1,0,0,0,0,0,0.03,0,0,0,4,7.50,1,0
91,1,0,0.5,2,0,0,0,0,0,0.03,0,0,0,12,7.50,11,0
70,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,9,6.89,9,0
135,0,0,0.167,6,0,0.333,0,0,0,0.05,0,0.06,0,19,6.65,5,0
44,0,0,1,1,0,0,0,0,0,0.03,0,0,0,7,5.29,9,0
126,2,0.5,0,2,0,0,0,0,0,0.02,0,0,0,18,6.31,6,0
130,4,0,0.5,4,0.25,0,0,0,0,0.04,0,0.14,0,21,5.88,7,0
138,0,0,0.333,3,0,0,0,0,0,0.03,0,0.06,0,19,6.56,6,0
150,1,0,0,3,0,0,0,0,0,0.02,0,0.05,0,20,7.11,9,0
36,0,0,0,1,0,0,0,0,0,0.03,0,0,0,6,5.80,9,0
110,0,0,0.333,3,0,0,0,0,0,0.03,0,0,0,11,9.80,11,0
120,0,0,0.25,4,0.25,0,0,0,0,0.04,0,0.12,0,17,6.31,8,0
112,0,0,0,3,0,0,0,0,0,0.03,0,0.17,0,14,8.00,15,0
55,1,0,0,2,0,0,0,0,0,0.04,0,0,0,9,6.29,3,0
141,0,0,0.5,2,0,0,0,0,0,0.02,0,0.06,0,16,7.75,9,0
114,0,0,0.333,3,0,0,0,0,0,0.03,0,0,0,13,8.33,6,0
79,0,0,0.5,2,0,0,0,0,0,0.03,0,0,0,10,6.80,12,0
44,0,0,0,1,0,0,0,0,0,0.03,0,0,0,7,6.33,5,0
129,0,0,0.2,5,0,0.4,0,0,0,0.05,0,0.06,0,17,6.81,5,0
135,1,0,0,1,0,0,0,0,1,0.01,0,0.06,0,18,6.65,9,0
95,0,0,0,4,0,0,0,0,0,0.05,0,0.08,0,14,6.08,4,0
78,3,0.25,0.25,4,0,0,0,0,0,0.06,0,0,0,13,7.25,4,0
109,0,0.333,0,3,0,0,0,0,0,0.03,0,0,0,12,8.73,9,0
147,0,0,0.333,6,0,0,0,0,0,0.05,0,0.1,0,23,5.76,8,0
139,0,0,0.5,2,0,0,0,0,0,0.02,0,0,0,15,8.20,4,0
97,0,0,0,3,0,0,0,0,0,0.04,0,0,0,13,7.64,12,0
122,1,0,0,5,0.2,0,0,0,0,0.05,0,0,0,18,6.73,5,0
49,0,0,0,2,0,0,0,0,0,0.05,0,0,0,8,7.00,28,0
84,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,10,7.50,6,0
98,0,0,0,4,0,0,0,0,0,0.05,0,0.08,0,13,6.92,8,0
51,0,0,0.25,4,0,0,0,0,0,0.1,0,0,0,7,7.00,4,0
124,0,0,0,2,0,0,0,0,0,0.02,0,0.18,0,18,6.24,7,0
120,0,0,0,2,0,0,0,0,0,0.02,0,0.06,0,17,6.44,11,0
147,1,0,0.167,6,0,0,0,0,0,0.05,0,0,0,19,8.27,12,0
136,1,0,0,2,0,0,0,0,0,0.02,0,0.06,0,17,7.31,6,0
141,0,0,0.333,3,0,0,0,0,0,0.02,0,0.12,0,17,7.69,7,0
134,0,0.5,0,2,0,0,0,0,0,0.02,0,0.06,0,17,6.82,8,0
120,0,0,0,2,0,0,0,0,0,0.02,0,0.14,0,15,7.50,6,0
107,1,0,0.5,2,0,0,0,0,0,0.02,0,0.2,0,15,6.36,11,0
150,0,0,0.286,7,0,0.286,0,0,0,0.06,0,0,0,20,7.00,6,0
52,0,0,0,2,0,0,0,0.5,0,0.04,0,0,0,7,7.50,8,0
88,0,0.5,0.5,2,0,0,0,0,0,0.03,0,0.18,0,11,6.91,9,0
143,1,0,0.111,9,0.333,0,0,0,0,0.07,0,0,0,19,7.73,24,0
149,0,0,0.143,7,0,0.286,0,0,0,0.06,0,0.06,0,21,6.94,13,0
139,0,0,0.333,3,0,0,0,0,0,0.02,0,0,0,15,8.79,5,0
118,0,0,0.2,5,0,0.4,0,0,0,0.05,0,0.14,0,15,7.14,8,0
67,0,0.5,0.5,2,0,0,0,0,0,0.04,0,0.3,0,10,5.60,4,0
105,0,0,0,3,0,0,0,0,0,0.03,0,0,0,14,7.58,10,0
147,0,0,0.667,3,0,0,0,0,0,0.02,0,0.11,0,18,7.06,16,0
146,2,0,0,2,0,0,0,0,0.5,0.02,0,0.05,0,21,6.61,9,0
42,0,0.5,0,2,0,0,0,0,0,0.06,0,0,0,6,7.20,10,0
52,0,0,0,1,1,0,0,0,0,0.02,0,0,0,5,9.40,26,0
143,1,0.5,0,2,0,0,0,0,0,0.02,0,0.06,0,18,7.24,7,0
126,0,0,0.333,3,0,0,0,0,0,0.03,0,0.06,0,17,6.75,8,0
46,0,0,0.5,2,0,0,0,0,0,0.05,0,0,0,6,8.00,1,0
59,1,1,0,1,0,0,0,0,0,0.02,0,0.2,0,10,5.22,3,0
90,0,0,0.333,3,0,0,0,0,0,0.04,0,0.17,0,13,6.33,7,0
146,0,0,0,1,0,0,0,0,0,0.01,0,0.19,0,16,8.13,29,0
134,0,0,0.25,4,0,0,0,0,0,0.03,0,0.06,0,18,7.19,5,0
110,0,0,0,3,0,0,0,0,0,0.03,0,0.07,0,15,6.71,6,0
84,1,1,0,1,0,0,0,0,0,0.01,0,0.08,0,12,6.36,5,0
48,1,0.5,0,2,0,0,0,0,0,0.05,0,0,0,8,6.50,6,0
64,0,0.5,0,2,0.5,0,0,0,0,0.04,0,0,0,7,8.00,8,0
98,0,0.25,0.25,4,0,0,0,0,0.25,0.05,0,0.46,0,14,6.31,10,0
35,1,0,0,1,0,0,0,0,0,0.04,0,0.14,0,8,4.33,4,0
128,0,0,0.5,2,0,0,0,0,0,0.02,0,0.07,1,15,7.47,9,0
122,0,0,0.167,6,0,0,0,0,0,0.06,0,0,0,18,7.36,5,0
39,0,0,0,2,0,0,0,0,0,0.06,0,0,0,6,8.50,6,0
94,0,0,0.5,2,0,0,0,0,0,0.02,0,0.1,0,10,8.30,14,0
80,0,0.333,0,3,0,0,0,0,0,0.04,0,0.36,0,11,6.09,9,0
40,0,0.5,0,2,0,0,0,0,0,0.06,0,0,0,7,5.50,4,0
107,1,0,0,5,0,0.4,0,0,0,0.06,0,0.13,0,17,5.79,6,0
150,0,0,0.25,4,0,0,0,0,0,0.03,0,0.06,0,17,7.65,9,0
138,1,0,0.333,3,0,0,0,0,0,0.03,0,0.06,0,19,6.88,4,0
122,0,0,0.25,4,0,0,0,0,0,0.04,0,0.08,0,13,8.92,17,0
146,0,0,0.2,5,0.2,0,0,0,0,0.04,0,0.07,0,15,8.47,23,0
63,0,0,1,1,0,0,0,0,0,0.02,0,0.22,0,9,6.00,10,0
78,0,0.5,0,2,0,0,0,0,0,0.03,0,0.18,0,12,6.00,7,0
68,0,0.5,0,2,0,0,0,0,0,0.03,0,0,0,9,7.38,4,0
94,0,0,0.5,2,0,0,0,0,0,0.02,0,0.17,0,13,6.75,8,0
138,0,0,0.167,6,0,0.333,0,0,0,0.05,0,0.18,0,19,6.82,7,0
39,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,4,9.00,29,0
145,0,0,0.333,3,0,0,0,0,0,0.02,0,0.06,0,17,7.94,9,0
33,1,0,0,1,0,0,0,0,0,0.04,0,0,0,7,4.00,6,0
112,0,0,0,1,1,0,0,0,0,0.01,0,0.07,0,14,7.00,8,0
121,1,0,0.333,3,0,0,0,0,0,0.03,0,0,0,16,7.36,12,0
138,0,0,0,2,0,0,0,0,0,0.02,0,0.06,0,17,7.56,9,0
42,0,1,0,1,0,0,0,0,0,0.03,0,0,0,5,7.40,4,0
119,2,0,0,3,0,0,0,0,0,0.03,0,0.06,0,19,6.07,7,0
37,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,4,8.50,3,0
138,0,0.167,0,6,0,0,0,0,0,0.05,0,0.12,0,18,6.82,4,0
150,0,0.2,0.4,5,0,0,0,0,0,0.04,0,0.05,0,19,6.68,7,0
80,0,0,0,3,0,0,0,0,0,0.04,0,0,0,12,6.50,4,0
140,0,0,0,1,0,0,0,0,0,0.01,0,0.21,0,14,9.00,21,0
139,0,0,0,1,0,0,0,0,0,0.01,0,0.06,0,16,7.69,10,0
65,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,8,7.25,10,0
147,1,0,0.333,6,0,0,0,0,0,0.05,0,0.05,0,22,6.72,5,0
80,1,0,0.25,4,0,0,0,0,0,0.06,0,0,0,11,7.33,12,0
139,0,0,0.333,6,0,0.333,0,0,0,0.05,0,0,0,18,6.88,8,0
141,1,0,0.5,2,0,0,0,0,0,0.02,0,0.05,0,20,6.16,4,0
77,0,0,0.333,3,0,0,0,0,0,0.05,0,0.17,0,13,5.73,7,0
106,1,0,0,3,0,0,0,0,0,0.03,0,0.08,0,14,7.42,6,0
64,1,0,0,2,0,0,0,0,0,0.04,0,0,0,12,5.56,4,0
128,2,0,0.4,5,0,0,0,0,0,0.05,0,0.11,0,22,5.39,6,0
69,0,0,0,2,0,0,0,0,0,0.03,0,0.11,0,9,6.56,8,0
106,0,0.2,0.2,5,0,0,0,0,0,0.06,0,0,0,15,6.85,4,0
98,0,0.5,0,2,0,0,0,0,0,0.02,0,0.27,0,16,5.47,6,0
149,0,0,0,6,0,0,0,0,0,0.05,0,0,0,20,7.00,7,0
50,0,0,0,2,0,0,0,0,0,0.05,0,0,0,5,8.80,4,0
65,0,0.5,0,2,0,0,0,0,0,0.04,0,0,0,9,7.00,3,0
140,1,0,0,2,0,0,0,0,0,0.02,0,0.05,0,20,6.21,6,0
123,1,0,0.333,6,0,0,0,0,0,0.06,0,0,0,18,6.19,6,0
148,1,0,0.5,2,0,0,0,0,0,0.02,0,0.06,0,18,7.47,6,0
49,0,0,0,1,0,0,0,0,0,0.02,0,0,0,6,8.80,24,0
61,4,0.25,0.25,4,0,0,0,0,0,0.08,0,0,0,10,7.33,5,0
125,1,0,0,3,0,0,0,0,0,0.03,0,0.06,0,16,7.07,11,0
142,0,0,0,2,0,0,0,0,0,0.02,0,0.06,0,18,7.29,7,0
137,0,0,0.25,4,0,0,0,0,0,0.03,0,0.16,0,20,6.05,8,0
141,0,0,0.2,5,0,0,0,0,0,0.04,0,0,0,19,7.06,11,0
149,0,0,0.125,8,0,0.125,0,0,0,0.07,0,0.14,0,24,5.45,9,0
73,0,0.25,0,4,0,0,0,0,0,0.06,0,0,0,8,9.00,18,0
59,0,0,0,1,0,0,0,0,0,0.02,0,0,0,9,6.38,3,0
134,1,0,0.167,6,0,0,0,0,0,0.05,0,0.11,0,22,5.67,7,0
45,1,0,1,1,0,0,0,0,0,0.03,0,0,0,7,6.17,3,0
138,0,0,0.167,6,0,0,0,0,0,0.05,0,0,0,19,6.82,4,0
67,0,0.5,0,2,0,0,0,0,0,0.04,0,0.22,0,10,6.33,7,0
134,0,0,0.2,5,0,0,0,0,0,0.04,0,0,0,16,7.67,7,0
36,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,5,6.40,8,0
144,0,0.25,0.25,4,0,0,0,0,0,0.03,0,0.16,0,20,6.42,7,0
108,0,0,0.333,3,0,0,0,0,0,0.03,0,0.08,0,14,7.15,14,0
139,0,0,0,4,0,0.5,0,0,0,0.03,0,0.06,0,19,6.56,4,0
96,0,0.333,0,3,0,0,0,0,0,0.04,0,0,0,13,7.55,8,0
68,2,0,0.5,2,0,0,0,0,0,0.04,0,0,0,12,5.78,2,0
135,1,0,0.333,3,0,0,0,0,0,0.03,0,0.06,0,17,7.73,7,0
84,0,0,0.5,2,0,0,0,0,0,0.03,0,0.09,0,12,6.55,6,0
54,0,0,0,1,0,0,0,0,0,0.02,0,0,0,8,6.71,7,0
118,1,0,0,1,0,0,0,0,0,0.01,0,0.25,0,16,6.60,13,0
150,1,0,0.167,6,0,0,0,0,0,0.05,0,0,0,22,7.41,10,0
66,0,0.333,0,3,0.333,0,0,0,0,0.05,0,0,0,9,6.75,13,0
114,0,0,0.333,3,0,0,0,0,0,0.03,0,0,0,14,7.62,3,0
46,0,0,0,1,0,0,0,0,0,0.03,0,0,0,7,6.67,7,0
124,0,0,0.5,4,0,0,0,0,0,0.04,0,0.07,0,16,7.07,8,0
88,1,0,0.5,2,0,0,0,0,0,0.03,0,0.1,0,10,8.22,7,0
72,0,0.5,0,2,0,0,0,0,0,0.03,0,0,0,9,7.88,3,0
44,0,0,0,1,0,0,0,0,0,0.03,0,0.29,0,8,5.29,3,0
69,0,1,0,1,0,0,0,0,0,0.02,0,0.25,0,8,7.63,9,0
69,0,0,0,2,0,0,0,0,0,0.03,0,0.22,0,11,6.56,10,0
65,0,0,0,1,0,0,0,0,0,0.02,0,0,0,8,8.29,10,0
150,0,0,0.25,4,0,0,0,0,0,0.03,0,0.11,0,20,7.17,11,0
147,0,0,0.167,6,0,0.333,0,0,0,0.05,0,0,0,20,6.89,6,0
147,0,0,0.25,4,0,0.5,0,0,0,0.03,0,0.16,0,19,6.58,7,0
65,0,0.5,0,2,0,0,0,0,0,0.04,0,0,0,9,7.00,5,0
85,2,0,0.333,3,0,0,0,0,0,0.04,0,0,0,14,6.09,3,0
137,0,0,0.125,8,0,0.25,0,0,0,0.07,0.125,0,0,19,6.65,4,0
145,0,0,0.2,5,0,0,0,0,0,0.04,0,0.17,0,18,6.83,8,0
101,1,0,0.5,2,0,0,0,0,0,0.02,0,0,0,14,6.54,4,0
81,0,1,0,2,0,0,0,0,0,0.01,0,0.18,0,11,6.36,5,0
65,0,0,0,2,0,1,0,0,0,0.04,0,0.14,0,7,8.14,12,0
108,0,0,0,1,0,0,0,0,0,0.01,0,0,0,14,6.71,12,0
64,0,0,0,2,0,0,0,0,0,0.04,0,0.1,0,11,5.40,7,0
107,0,0,0.4,5,0,0.4,0,0,0,0.06,0,0.06,0,16,5.44,6,0
95,0,0,0,2,0,0,0,0,0,0.02,0,0.08,0,14,6.23,9,0
42,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,6,6.80,2,0
150,1,0,0.333,6,0,0.333,0,0,0,0.05,0,0.05,0,23,5.90,5,0
116,0,0,0.25,4,0,0,0,0,0,0.04,0,0,0,14,8.42,12,0
149,0,0.333,0,3,0,0,0,0,0,0.02,0,0.11,0,20,6.74,6,0
44,0,1,0,1,0,0,0,0,0,0.03,0,0.17,0,6,6.33,6,0
52,0,0,0,3,0,0,0,0,0,0.07,0,0,0,9,5.25,2,0
134,0,0,0.2,5,0,0,0,0,0,0.04,0,0,0,17,7.67,7,0
140,0,0,0.5,3,0,0,0,0,0,0.02,0,0.06,0,16,7.69,11,0
72,0,1,0,1,0,0,0,0,0,0.02,0,0,0,9,7.00,8,0
48,0,0,0,2,0,0,0,0.5,0,0.05,0,0.14,0,8,5.71,8,0
97,1,1,0,1,0,0,0,0,0,0.01,0,0,0,13,6.83,5,0
131,0,0.333,0,3,0,0,0,0,0,0.03,0,0.3,0,20,5.45,6,0
99,0,0,0.2,5,0.2,0,0,0,0,0.06,0,0,0,12,6.92,8,0
52,0,0,1,1,0,0,0,0,0,0.02,0,0,0,6,7.67,9,0
